DATE,PRCP,TMAX,TMIN,PRCPT,YEAR
20140217,1.12,NULL,NULL,NULL,2014
20140217,0.77,53,49,1.12,2014
20140218,0.41,NULL,NULL,NULL,2014
20140218,0.27,NULL,NULL,NULL,2014
20140218,0.76,NULL,NULL,NULL,2014
20140218,0.66,57,37,0.76,2014
20140219,0.67,NULL,NULL,NULL,2014
20140219,0.71,NULL,NULL,NULL,2014
20140219,0.17,NULL,NULL,NULL,2014
20140219,0.11,51,35,0.71,2014
20140220,0.05,NULL,NULL,NULL,2014
20140220,0.06,NULL,NULL,NULL,2014
20140220,0.11,NULL,NULL,NULL,2014
20140220,0.24,NULL,NULL,NULL,2014
20140220,0.21,50,43,0.24,2014
20140221,0.1,NULL,NULL,NULL,2014
20140221,0.21,NULL,NULL,NULL,2014
20140221,0.15,NULL,NULL,NULL,2014
20140221,0.04,NULL,NULL,NULL,2014
20140221,0.02,52,38,0.21,2014
20140222,0.03,NULL,NULL,NULL,2014
20140222,0,NULL,NULL,NULL,2014
20140222,0,NULL,NULL,NULL,2014
20140222,0,NULL,NULL,NULL,2014
20140222,0,56,34,0.03,2014
20140223,0.02,NULL,NULL,NULL,2014
20140223,0.05,NULL,NULL,NULL,2014
20140223,0,NULL,NULL,NULL,2014
20140223,0,NULL,NULL,NULL,2014
20140223,0.01,53,33,0.05,2014
20140224,0.03,NULL,NULL,NULL,2014
20140224,0.03,NULL,NULL,NULL,2014
20140224,0.01,NULL,NULL,NULL,2014
20140224,0,NULL,NULL,NULL,2014
20140224,0,63,44,0.03,2014
20140225,0.01,NULL,NULL,NULL,2014
20140225,0,NULL,NULL,NULL,2014
20140225,0,NULL,NULL,NULL,2014
20140225,0,NULL,NULL,NULL,2014
20140225,0,66,39,0.01,2014
20140226,0.01,NULL,NULL,NULL,2014
20140226,0.01,NULL,NULL,NULL,2014
20140226,0.03,NULL,NULL,NULL,2014
20140226,0.09,NULL,NULL,NULL,2014
20140226,0.19,62,44,0.19,2014
20140227,0.24,NULL,NULL,NULL,2014
20140227,0.28,NULL,NULL,NULL,2014
20140227,0.19,NULL,NULL,NULL,2014
20140227,0.34,NULL,NULL,NULL,2014
20140227,0.11,58,44,0.34,2014
20140228,0.12,NULL,NULL,NULL,2014
20140228,0.04,NULL,NULL,NULL,2014
20140228,0.12,NULL,NULL,NULL,2014
20140228,0.05,NULL,NULL,NULL,2014
20140228,0.01,58,38,0.12,2014
20140301,0.06,NULL,NULL,NULL,2014
20140301,0.05,NULL,NULL,NULL,2014
20140301,0.04,NULL,NULL,NULL,2014
20140301,0.12,NULL,NULL,NULL,2014
20140301,0.04,58,48,0.12,2014
20140302,0.05,NULL,NULL,NULL,2014
20140302,0.11,NULL,NULL,NULL,2014
20140302,0.1,NULL,NULL,NULL,2014
20140302,0.22,NULL,NULL,NULL,2014
20140302,0.21,55,49,0.22,2014
20140303,0.3,NULL,NULL,NULL,2014
20140303,0.31,NULL,NULL,NULL,2014
20140303,0.29,NULL,NULL,NULL,2014
20140303,0.44,NULL,NULL,NULL,2014
20140303,0.18,59,50,0.44,2014
20140304,0.04,NULL,NULL,NULL,2014
20140304,0.07,NULL,NULL,NULL,2014
20140304,0.04,NULL,NULL,NULL,2014
20140304,0,NULL,NULL,NULL,2014
20140304,0.05,62,50,0.07,2014
20140305,0.58,NULL,NULL,NULL,2014
20140305,0.71,NULL,NULL,NULL,2014
20140305,0.69,NULL,NULL,NULL,2014
20140305,0.96,NULL,NULL,NULL,2014
20140305,0.72,64,53,0.96,2014
20140306,0.37,NULL,NULL,NULL,2014
20140306,0.45,NULL,NULL,NULL,2014
20140306,0.85,NULL,NULL,NULL,2014
20140306,0.46,57,40,0.85,2014
20140307,0.68,NULL,NULL,NULL,2014
20140307,0.4,NULL,NULL,NULL,2014
20140307,0.25,NULL,NULL,NULL,2014
20140307,0.04,NULL,NULL,NULL,2014
20140307,0.07,62,40,0.68,2014
20140308,0,NULL,NULL,NULL,2014
20140308,0.03,NULL,NULL,NULL,2014
20140308,0.09,NULL,NULL,NULL,2014
20140308,0,NULL,NULL,NULL,2014
20140308,0.17,62,38,0.17,2014
20140309,0.55,NULL,NULL,NULL,2014
20140309,0.47,NULL,NULL,NULL,2014
20140309,0.57,NULL,NULL,NULL,2014
20140309,1.34,NULL,NULL,NULL,2014
20140309,0.56,58,50,1.34,2014
20140310,0.51,NULL,NULL,NULL,2014
20140310,0.27,NULL,NULL,NULL,2014
20140310,0.21,NULL,NULL,NULL,2014
20140310,0.62,NULL,NULL,NULL,2014
20140310,0.04,56,35,0.62,2014
20140311,0.01,NULL,NULL,NULL,2014
20140311,0.03,NULL,NULL,NULL,2014
20140311,0,NULL,NULL,NULL,2014
20140311,0,NULL,NULL,NULL,2014
20140311,0.01,61,31,0.03,2014
20140312,0.02,NULL,NULL,NULL,2014
20140312,0,NULL,NULL,NULL,2014
20140312,0,NULL,NULL,NULL,2014
20140312,0,NULL,NULL,NULL,2014
20140312,0,70,30,0.02,2014
20140313,0.02,NULL,NULL,NULL,2014
20140313,0,NULL,NULL,NULL,2014
20140313,0,NULL,NULL,NULL,2014
20140313,0,NULL,NULL,NULL,2014
20140313,0.02,60,34,0.02,2014
20140314,0.04,NULL,NULL,NULL,2014
20140314,0.07,NULL,NULL,NULL,2014
20140314,0.05,NULL,NULL,NULL,2014
20140314,0.16,NULL,NULL,NULL,2014
20140314,0.09,57,45,0.16,2014
20140315,0.04,NULL,NULL,NULL,2014
20140315,0,NULL,NULL,NULL,2014
20140315,0,NULL,NULL,NULL,2014
20140315,0,NULL,NULL,NULL,2014
20140315,0,61,46,0.04,2014
20140316,0.02,NULL,NULL,NULL,2014
20140316,0,NULL,NULL,NULL,2014
20140316,0,NULL,NULL,NULL,2014
20140316,0,NULL,NULL,NULL,2014
20140316,0.93,60,39,0.93,2014
20140317,0.75,NULL,NULL,NULL,2014
20140317,0.67,NULL,NULL,NULL,2014
20140317,0.7,NULL,NULL,NULL,2014
20140317,0.83,NULL,NULL,NULL,2014
20140317,0.09,51,35,0.83,2014
20140318,0.03,NULL,NULL,NULL,2014
20140318,0.03,NULL,NULL,NULL,2014
20140318,0,NULL,NULL,NULL,2014
20140318,0,NULL,NULL,NULL,2014
20140318,0.03,54,29,0.03,2014
20140319,0.02,NULL,NULL,NULL,2014
20140319,0,NULL,NULL,NULL,2014
20140319,0,NULL,NULL,NULL,2014
20140319,0,NULL,NULL,NULL,2014
20140319,0.02,56,34,0.02,2014
20140320,0.02,NULL,NULL,NULL,2014
20140320,0.07,NULL,NULL,NULL,2014
20140320,0,NULL,NULL,NULL,2014
20140320,0.02,52,30,0.07,2014
20140321,0.01,NULL,NULL,NULL,2014
20140321,0,NULL,NULL,NULL,2014
20140321,0,NULL,NULL,NULL,2014
20140321,0,NULL,NULL,NULL,2014
20140321,0.01,51,29,0.01,2014
20140322,0.02,NULL,NULL,NULL,2014
20140322,0,NULL,NULL,NULL,2014
20140322,0,NULL,NULL,NULL,2014
20140322,0,NULL,NULL,NULL,2014
20140322,0.02,54,28,0.02,2014
20140323,0,NULL,NULL,NULL,2014
20140323,0,NULL,NULL,NULL,2014
20140323,0,NULL,NULL,NULL,2014
20140323,0,NULL,NULL,NULL,2014
20140323,0.05,60,29,0.05,2014
20140324,0,NULL,NULL,NULL,2014
20140324,0,NULL,NULL,NULL,2014
20140324,0,NULL,NULL,NULL,2014
20140324,0,NULL,NULL,NULL,2014
20140324,0.02,67,30,0.02,2014
20140325,0.22,NULL,NULL,NULL,2014
20140325,0.22,NULL,NULL,NULL,2014
20140325,0.4,NULL,NULL,NULL,2014
20140325,0.97,NULL,NULL,NULL,2014
20140325,0.93,58,44,0.97,2014
20140326,0.78,NULL,NULL,NULL,2014
20140326,0.55,NULL,NULL,NULL,2014
20140326,0.61,NULL,NULL,NULL,2014
20140326,0.91,NULL,NULL,NULL,2014
20140326,0.69,56,46,0.91,2014
20140327,1.08,NULL,NULL,NULL,2014
20140327,0.87,NULL,NULL,NULL,2014
20140327,1.35,NULL,NULL,NULL,2014
20140327,1.16,NULL,NULL,NULL,2014
20140327,0.79,56,47,1.35,2014
20140328,0.52,NULL,NULL,NULL,2014
20140328,0.55,NULL,NULL,NULL,2014
20140328,0.72,NULL,NULL,NULL,2014
20140328,1.82,NULL,NULL,NULL,2014
20140328,1.07,55,50,1.82,2014
20140329,0.98,NULL,NULL,NULL,2014
20140329,0.96,NULL,NULL,NULL,2014
20140329,0.87,NULL,NULL,NULL,2014
20140329,0.18,NULL,NULL,NULL,2014
20140329,0.21,57,42,0.98,2014
20140330,0.2,NULL,NULL,NULL,2014
20140330,0.37,NULL,NULL,NULL,2014
20140330,0.18,NULL,NULL,NULL,2014
20140330,0.19,NULL,NULL,NULL,2014
20140330,0.11,54,36,0.37,2014
20140331,0.12,NULL,NULL,NULL,2014
20140331,0.03,NULL,NULL,NULL,2014
20140331,0.23,NULL,NULL,NULL,2014
20140331,0,NULL,NULL,NULL,2014
20140331,0.16,51,36,0.23,2014
20140401,0.15,NULL,NULL,NULL,2014
20140401,0.23,NULL,NULL,NULL,2014
20140401,0.25,NULL,NULL,NULL,2014
20140401,0,NULL,NULL,NULL,2014
20140401,0.01,56,34,0.25,2014
20140402,0,NULL,NULL,NULL,2014
20140402,0,NULL,NULL,NULL,2014
20140402,0,NULL,NULL,NULL,2014
20140402,0.07,59,31,0.07,2014
20140403,0.19,NULL,NULL,NULL,2014
20140403,0,NULL,NULL,NULL,2014
20140403,0,NULL,NULL,NULL,2014
20140403,0.13,55,38,0.19,2014
20140404,0.14,NULL,NULL,NULL,2014
20140404,0.14,NULL,NULL,NULL,2014
20140404,0.17,NULL,NULL,NULL,2014
20140404,0.22,57,42,0.22,2014
20140405,0.26,NULL,NULL,NULL,2014
20140405,0.25,NULL,NULL,NULL,2014
20140405,0.41,NULL,NULL,NULL,2014
20140405,0.26,57,49,0.41,2014
20140406,0.15,NULL,NULL,NULL,2014
20140406,0.14,NULL,NULL,NULL,2014
20140406,0.19,NULL,NULL,NULL,2014
20140406,0.27,NULL,NULL,NULL,2014
20140406,0.26,58,51,0.27,2014
20140407,0.03,NULL,NULL,NULL,2014
20140407,0.07,NULL,NULL,NULL,2014
20140407,0.02,NULL,NULL,NULL,2014
20140407,0,NULL,NULL,NULL,2014
20140407,0,64,48,0.07,2014
20140408,0,NULL,NULL,NULL,2014
20140408,0.03,NULL,NULL,NULL,2014
20140408,0,NULL,NULL,NULL,2014
20140408,0,NULL,NULL,NULL,2014
20140408,0.01,59,47,0.03,2014
20140409,0.02,NULL,NULL,NULL,2014
20140409,0,NULL,NULL,NULL,2014
20140409,0,NULL,NULL,NULL,2014
20140409,0,NULL,NULL,NULL,2014
20140409,0,57,44,0.02,2014
20140410,0,NULL,NULL,NULL,2014
20140410,0,NULL,NULL,NULL,2014
20140410,0,NULL,NULL,NULL,2014
20140410,0,NULL,NULL,NULL,2014
20140410,0,56,35,0,2014
20140411,0,NULL,NULL,NULL,2014
20140411,0,NULL,NULL,NULL,2014
20140411,0,NULL,NULL,NULL,2014
20140411,0,NULL,NULL,NULL,2014
20140411,0.01,55,43,0.01,2014
20140412,0,NULL,NULL,NULL,2014
20140412,0,NULL,NULL,NULL,2014
20140412,0,NULL,NULL,NULL,2014
20140412,0,NULL,NULL,NULL,2014
20140412,0,54,43,0,2014
20140413,0,NULL,NULL,NULL,2014
20140413,0,NULL,NULL,NULL,2014
20140413,0,NULL,NULL,NULL,2014
20140413,0,NULL,NULL,NULL,2014
20140413,0,66,34,0,2014
20140414,0,NULL,NULL,NULL,2014
20140414,0,NULL,NULL,NULL,2014
20140414,0,NULL,NULL,NULL,2014
20140414,0,NULL,NULL,NULL,2014
20140414,0.04,57,36,0.04,2014
20140415,0,NULL,NULL,NULL,2014
20140415,0,NULL,NULL,NULL,2014
20140415,0,NULL,NULL,NULL,2014
20140415,0,NULL,NULL,NULL,2014
20140415,0,56,38,0,2014
20140416,0,NULL,NULL,NULL,2014
20140416,0,NULL,NULL,NULL,2014
20140416,0,NULL,NULL,NULL,2014
20140416,0,NULL,NULL,NULL,2014
20140416,0,61,38,0,2014
20140417,0,NULL,NULL,NULL,2014
20140417,0,NULL,NULL,NULL,2014
20140417,0.28,NULL,NULL,NULL,2014
20140417,0,NULL,NULL,NULL,2014
20140417,0.21,58,44,0.28,2014
20140418,0.22,NULL,NULL,NULL,2014
20140418,0.24,NULL,NULL,NULL,2014
20140418,0.26,NULL,NULL,NULL,2014
20140418,0.04,NULL,NULL,NULL,2014
20140418,0,57,36,0.26,2014
20140419,0.03,NULL,NULL,NULL,2014
20140419,0.09,NULL,NULL,NULL,2014
20140419,0,NULL,NULL,NULL,2014
20140419,0,NULL,NULL,NULL,2014
20140419,0.03,59,38,0.09,2014
20140420,0.04,NULL,NULL,NULL,2014
20140420,0.07,NULL,NULL,NULL,2014
20140420,0,NULL,NULL,NULL,2014
20140420,0,NULL,NULL,NULL,2014
20140420,0,60,34,0.07,2014
20140421,0.02,NULL,NULL,NULL,2014
20140421,0.36,NULL,NULL,NULL,2014
20140421,0,NULL,NULL,NULL,2014
20140421,0,NULL,NULL,NULL,2014
20140421,0.9,61,40,0.9,2014
20140422,0.85,NULL,NULL,NULL,2014
20140422,0.88,NULL,NULL,NULL,2014
20140422,0.89,NULL,NULL,NULL,2014
20140422,0.63,NULL,NULL,NULL,2014
20140422,0.74,55,37,0.89,2014
20140423,0.42,NULL,NULL,NULL,2014
20140423,0.67,NULL,NULL,NULL,2014
20140423,0.42,NULL,NULL,NULL,2014
20140423,0.72,NULL,NULL,NULL,2014
20140423,0.42,56,46,0.72,2014
20140424,0.9,NULL,NULL,NULL,2014
20140424,0.92,NULL,NULL,NULL,2014
20140424,1.07,NULL,NULL,NULL,2014
20140424,0.97,NULL,NULL,NULL,2014
20140424,1,57,44,1.07,2014
20140425,0.65,NULL,NULL,NULL,2014
20140425,0.67,NULL,NULL,NULL,2014
20140425,0.7,NULL,NULL,NULL,2014
20140425,0.53,NULL,NULL,NULL,2014
20140425,0.2,56,35,0.7,2014
20140426,0,NULL,NULL,NULL,2014
20140426,0.04,NULL,NULL,NULL,2014
20140426,0.04,NULL,NULL,NULL,2014
20140426,0,NULL,NULL,NULL,2014
20140426,0.15,56,33,0.15,2014
20140427,0.18,NULL,NULL,NULL,2014
20140427,0.16,NULL,NULL,NULL,2014
20140427,0.13,NULL,NULL,NULL,2014
20140427,0.41,NULL,NULL,NULL,2014
20140427,0.09,58,39,0.41,2014
20140428,0.1,NULL,NULL,NULL,2014
20140428,0.18,NULL,NULL,NULL,2014
20140428,0.07,NULL,NULL,NULL,2014
20140428,0,NULL,NULL,NULL,2014
20140428,0,62,36,0.18,2014
20140429,0.03,NULL,NULL,NULL,2014
20140429,0,NULL,NULL,NULL,2014
20140429,0,NULL,NULL,NULL,2014
20140429,0,NULL,NULL,NULL,2014
20140429,0,77,33,0.03,2014
20140430,0.03,NULL,NULL,NULL,2014
20140430,0,NULL,NULL,NULL,2014
20140430,0,NULL,NULL,NULL,2014
20140430,0,NULL,NULL,NULL,2014
20140430,0,90,40,0.03,2014
20140501,0,NULL,NULL,NULL,2014
20140501,0,NULL,NULL,NULL,2014
20140501,0,NULL,NULL,NULL,2014
20140501,0,80,43,0,2014
20140502,0,NULL,NULL,NULL,2014
20140502,0,NULL,NULL,NULL,2014
20140502,0,NULL,NULL,NULL,2014
20140502,0,59,51,0,2014
20140503,0,NULL,NULL,NULL,2014
20140503,0,NULL,NULL,NULL,2014
20140503,0,NULL,NULL,NULL,2014
20140503,0.12,61,44,0.12,2014
20140504,0.1,NULL,NULL,NULL,2014
20140504,0.18,NULL,NULL,NULL,2014
20140504,0.21,60,50,0.21,2014
20140505,0.28,NULL,NULL,NULL,2014
20140505,0.45,NULL,NULL,NULL,2014
20140505,0.04,58,43,0.45,2014
20140506,0.23,NULL,NULL,NULL,2014
20140506,0.18,NULL,NULL,NULL,2014
20140506,0.35,NULL,NULL,NULL,2014
20140506,0.07,58,39,0.35,2014
20140507,0.02,NULL,NULL,NULL,2014
20140507,0,NULL,NULL,NULL,2014
20140507,0,NULL,NULL,NULL,2014
20140507,0.02,60,36,0.02,2014
20140508,0.19,NULL,NULL,NULL,2014
20140508,0.19,NULL,NULL,NULL,2014
20140508,0.22,NULL,NULL,NULL,2014
20140508,1.09,58,48,1.09,2014
20140509,1,NULL,NULL,NULL,2014
20140509,0.95,NULL,NULL,NULL,2014
20140509,1.11,NULL,NULL,NULL,2014
20140509,0.72,58,46,1.11,2014
20140510,0.51,NULL,NULL,NULL,2014
20140510,0.6,NULL,NULL,NULL,2014
20140510,0.57,NULL,NULL,NULL,2014
20140510,0.08,59,41,0.6,2014
20140511,0.07,NULL,NULL,NULL,2014
20140511,0.05,NULL,NULL,NULL,2014
20140511,0,NULL,NULL,NULL,2014
20140511,0,60,38,0.07,2014
20140512,0.01,NULL,NULL,NULL,2014
20140512,0,NULL,NULL,NULL,2014
20140512,0,NULL,NULL,NULL,2014
20140512,0,67,37,0.01,2014
20140513,0,NULL,NULL,NULL,2014
20140513,0,NULL,NULL,NULL,2014
20140513,0,NULL,NULL,NULL,2014
20140513,0,72,38,0,2014
20140514,0,NULL,NULL,NULL,2014
20140514,0,NULL,NULL,NULL,2014
20140514,0,NULL,NULL,NULL,2014
20140514,0,85,42,0,2014
20140515,0,NULL,NULL,NULL,2014
20140515,0,NULL,NULL,NULL,2014
20140515,0,NULL,NULL,NULL,2014
20140515,0,63,45,0,2014
20140516,0,NULL,NULL,NULL,2014
20140516,0,NULL,NULL,NULL,2014
20140516,0,NULL,NULL,NULL,2014
20140516,0,65,49,0,2014
20140517,0.01,NULL,NULL,NULL,2014
20140517,0,NULL,NULL,NULL,2014
20140517,0.03,65,51,0.03,2014
20140518,0.19,NULL,NULL,NULL,2014
20140518,0.2,NULL,NULL,NULL,2014
20140518,0.52,61,51,0.52,2014
20140519,0.07,NULL,NULL,NULL,2014
20140519,0.13,NULL,NULL,NULL,2014
20140519,0.06,63,48,0.13,2014
20140520,0.01,NULL,NULL,NULL,2014
20140520,0.03,NULL,NULL,NULL,2014
20140520,0,NULL,NULL,NULL,2014
20140520,0,61,54,0.03,2014
20140521,0.01,NULL,NULL,NULL,2014
20140521,0,NULL,NULL,NULL,2014
20140521,0,NULL,NULL,NULL,2014
20140521,0,60,48,0.01,2014
20140522,0,NULL,NULL,NULL,2014
20140522,0,NULL,NULL,NULL,2014
20140522,0,NULL,NULL,NULL,2014
20140522,0,63,46,0,2014
20140523,0.02,NULL,NULL,NULL,2014
20140523,0,NULL,NULL,NULL,2014
20140523,0,NULL,NULL,NULL,2014
20140523,0.02,71,53,0.02,2014
20140524,0,NULL,NULL,NULL,2014
20140524,0.01,NULL,NULL,NULL,2014
20140524,0,NULL,NULL,NULL,2014
20140524,0,62,48,0.01,2014
20140525,0,NULL,NULL,NULL,2014
20140525,0,NULL,NULL,NULL,2014
20140525,0,NULL,NULL,NULL,2014
20140525,0,65,42,0,2014
20140526,0,NULL,NULL,NULL,2014
20140526,0.02,NULL,NULL,NULL,2014
20140526,0,NULL,NULL,NULL,2014
20140526,0.04,62,42,0.04,2014
20140527,0.04,NULL,NULL,NULL,2014
20140527,0.05,NULL,NULL,NULL,2014
20140527,0,NULL,NULL,NULL,2014
20140527,0.12,62,40,0.12,2014
20140528,0.26,NULL,NULL,NULL,2014
20140528,0.21,NULL,NULL,NULL,2014
20140528,0.18,NULL,NULL,NULL,2014
20140528,0.27,62,42,0.27,2014
20140529,0.05,NULL,NULL,NULL,2014
20140529,0.05,NULL,NULL,NULL,2014
20140529,0.02,NULL,NULL,NULL,2014
20140529,0,60,39,0.05,2014
20140530,0.02,NULL,NULL,NULL,2014
20140530,0,NULL,NULL,NULL,2014
20140530,0,NULL,NULL,NULL,2014
20140530,0,60,41,0.02,2014
20140531,0.01,NULL,NULL,NULL,2014
20140531,0,NULL,NULL,NULL,2014
20140531,0,NULL,NULL,NULL,2014
20140531,0,62,54,0.01,2014
20140601,0,NULL,NULL,NULL,2014
20140601,0,NULL,NULL,NULL,2014
20140601,0,NULL,NULL,NULL,2014
20140601,0,59,53,0,2014
20140602,0,NULL,NULL,NULL,2014
20140602,0,NULL,NULL,NULL,2014
20140602,0,NULL,NULL,NULL,2014
20140602,0,60,53,0,2014
20140603,0,NULL,NULL,NULL,2014
20140603,0,NULL,NULL,NULL,2014
20140603,0,NULL,NULL,NULL,2014
20140603,0,60,50,0,2014
20140604,0,NULL,NULL,NULL,2014
20140604,0,NULL,NULL,NULL,2014
20140604,0,NULL,NULL,NULL,2014
20140604,0,59,42,0,2014
20140605,0,NULL,NULL,NULL,2014
20140605,0,NULL,NULL,NULL,2014
20140605,0,NULL,NULL,NULL,2014
20140605,0.01,58,49,0.01,2014
20140606,0,NULL,NULL,NULL,2014
20140606,0,NULL,NULL,NULL,2014
20140606,0,NULL,NULL,NULL,2014
20140606,0.01,58,48,0.01,2014
20140607,0,NULL,NULL,NULL,2014
20140607,0,NULL,NULL,NULL,2014
20140607,0,NULL,NULL,NULL,2014
20140607,0,58,49,0,2014
20140608,0,NULL,NULL,NULL,2014
20140608,0,NULL,NULL,NULL,2014
20140608,0,NULL,NULL,NULL,2014
20140608,0,58,50,0,2014
20140609,0,NULL,NULL,NULL,2014
20140609,0,NULL,NULL,NULL,2014
20140609,0,NULL,NULL,NULL,2014
20140609,0,58,50,0,2014
20140610,0,NULL,NULL,NULL,2014
20140610,0,NULL,NULL,NULL,2014
20140610,0,NULL,NULL,NULL,2014
20140610,0,59,49,0,2014
20140611,0,NULL,NULL,NULL,2014
20140611,0,NULL,NULL,NULL,2014
20140611,0,NULL,NULL,NULL,2014
20140611,0,61,47,0,2014
20140612,0,NULL,NULL,NULL,2014
20140612,0,NULL,NULL,NULL,2014
20140612,0,NULL,NULL,NULL,2014
20140612,0.07,63,49,0.07,2014
20140613,0.25,NULL,NULL,NULL,2014
20140613,0.22,NULL,NULL,NULL,2014
20140613,0.24,NULL,NULL,NULL,2014
20140613,0.13,60,48,0.25,2014
20140614,0,NULL,NULL,NULL,2014
20140614,0.02,NULL,NULL,NULL,2014
20140614,0,NULL,NULL,NULL,2014
20140614,0,61,45,0.02,2014
20140615,0,NULL,NULL,NULL,2014
20140615,0,NULL,NULL,NULL,2014
20140615,0,NULL,NULL,NULL,2014
20140615,0,62,48,0,2014
20140616,0.07,NULL,NULL,NULL,2014
20140616,0.02,NULL,NULL,NULL,2014
20140616,0.01,NULL,NULL,NULL,2014
20140616,0.12,62,45,0.12,2014
20140617,0.11,NULL,NULL,NULL,2014
20140617,0.02,NULL,NULL,NULL,2014
20140617,0,NULL,NULL,NULL,2014
20140617,0,62,44,0.11,2014
20140618,0,NULL,NULL,NULL,2014
20140618,0,NULL,NULL,NULL,2014
20140618,0,NULL,NULL,NULL,2014
20140618,0,63,39,0,2014
20140619,0,NULL,NULL,NULL,2014
20140619,0,NULL,NULL,NULL,2014
20140619,0,NULL,NULL,NULL,2014
20140619,0,67,39,0,2014
20140620,0.05,NULL,NULL,NULL,2014
20140620,0.13,NULL,NULL,NULL,2014
20140620,0.07,NULL,NULL,NULL,2014
20140620,0.11,62,52,0.13,2014
20140621,0.02,NULL,NULL,NULL,2014
20140621,0,NULL,NULL,NULL,2014
20140621,0,NULL,NULL,NULL,2014
20140621,0,61,43,0.02,2014
20140622,0,NULL,NULL,NULL,2014
20140622,0,NULL,NULL,NULL,2014
20140622,0,NULL,NULL,NULL,2014
20140622,0,62,43,0,2014
20140623,0,NULL,NULL,NULL,2014
20140623,0,NULL,NULL,NULL,2014
20140623,0,NULL,NULL,NULL,2014
20140623,0,66,49,0,2014
20140624,0,NULL,NULL,NULL,2014
20140624,0,NULL,NULL,NULL,2014
20140624,0,NULL,NULL,NULL,2014
20140624,0,72,46,0,2014
20140625,0.01,NULL,NULL,NULL,2014
20140625,0,NULL,NULL,NULL,2014
20140625,0,NULL,NULL,NULL,2014
20140625,0.53,62,57,0.53,2014
20140626,0.58,NULL,NULL,NULL,2014
20140626,0.64,NULL,NULL,NULL,2014
20140626,0.67,NULL,NULL,NULL,2014
20140626,0.12,66,57,0.67,2014
20140627,0.11,NULL,NULL,NULL,2014
20140627,0.12,NULL,NULL,NULL,2014
20140627,0.09,NULL,NULL,NULL,2014
20140627,0.12,66,57,0.12,2014
20140628,0.08,NULL,NULL,NULL,2014
20140628,0.2,NULL,NULL,NULL,2014
20140628,0.16,NULL,NULL,NULL,2014
20140628,0.21,68,56,0.21,2014
20140629,0.09,NULL,NULL,NULL,2014
20140629,0.05,NULL,NULL,NULL,2014
20140629,0.04,NULL,NULL,NULL,2014
20140629,0,65,56,0.09,2014
20140630,0.02,NULL,NULL,NULL,2014
20140630,0,NULL,NULL,NULL,2014
20140630,0,NULL,NULL,NULL,2014
20140630,0,66,49,0.02,2014
20140701,0,NULL,NULL,NULL,2014
20140701,0,NULL,NULL,NULL,2014
20140701,0,NULL,NULL,NULL,2014
20140701,0,NULL,NULL,NULL,2014
20140701,0,70,49,0,2014
20140702,0,NULL,NULL,NULL,2014
20140702,0,NULL,NULL,NULL,2014
20140702,0,NULL,NULL,NULL,2014
20140702,0,NULL,NULL,NULL,2014
20140702,0,67,58,0,2014
20140703,0,NULL,NULL,NULL,2014
20140703,0,NULL,NULL,NULL,2014
20140703,0,NULL,NULL,NULL,2014
20140703,0,NULL,NULL,NULL,2014
20140703,0,63,52,0,2014
20140704,0,NULL,NULL,NULL,2014
20140704,0,NULL,NULL,NULL,2014
20140704,0,NULL,NULL,NULL,2014
20140704,0,NULL,NULL,NULL,2014
20140704,0,64,48,0,2014
20140705,0,NULL,NULL,NULL,2014
20140705,0,NULL,NULL,NULL,2014
20140705,0,NULL,NULL,NULL,2014
20140705,0,NULL,NULL,NULL,2014
20140705,0,68,48,0,2014
20140706,0,NULL,NULL,NULL,2014
20140706,0,NULL,NULL,NULL,2014
20140706,0,NULL,NULL,NULL,2014
20140706,0,NULL,NULL,NULL,2014
20140706,0.02,68,47,0.02,2014
20140707,0,NULL,NULL,NULL,2014
20140707,0,NULL,NULL,NULL,2014
20140707,0,NULL,NULL,NULL,2014
20140707,0,NULL,NULL,NULL,2014
20140707,0.02,62,56,0.02,2014
20140708,0.01,NULL,NULL,NULL,2014
20140708,0,NULL,NULL,NULL,2014
20140708,0,NULL,NULL,NULL,2014
20140708,0,NULL,NULL,NULL,2014
20140708,0,58,53,0.01,2014
20140709,0,NULL,NULL,NULL,2014
20140709,0,NULL,NULL,NULL,2014
20140709,0,NULL,NULL,NULL,2014
20140709,0,NULL,NULL,NULL,2014
20140709,0,61,53,0,2014
20140710,0,NULL,NULL,NULL,2014
20140710,0,NULL,NULL,NULL,2014
20140710,0,NULL,NULL,NULL,2014
20140710,0,NULL,NULL,NULL,2014
20140710,0,61,52,0,2014
20140711,0.03,NULL,NULL,NULL,2014
20140711,0,NULL,NULL,NULL,2014
20140711,0,NULL,NULL,NULL,2014
20140711,0,NULL,NULL,NULL,2014
20140711,0,61,54,0.03,2014
20140712,0.03,NULL,NULL,NULL,2014
20140712,0,NULL,NULL,NULL,2014
20140712,0,NULL,NULL,NULL,2014
20140712,0,NULL,NULL,NULL,2014
20140712,0.01,65,53,0.03,2014
20140713,0.01,NULL,NULL,NULL,2014
20140713,0.04,NULL,NULL,NULL,2014
20140713,0.03,NULL,NULL,NULL,2014
20140713,0.02,NULL,NULL,NULL,2014
20140713,0.02,64,57,0.04,2014
20140714,0.02,NULL,NULL,NULL,2014
20140714,0.05,NULL,NULL,NULL,2014
20140714,0,NULL,NULL,NULL,2014
20140714,0,NULL,NULL,NULL,2014
20140714,0.01,63,54,0.05,2014
20140715,0.02,NULL,NULL,NULL,2014
